is_sarcastic,headline,article_link
0,Whitney Houston biopic casts ‘Star Wars’ actress Naomi Ackie in lead role,https://www.canindia.com/whitney-houston-biopic-casts-star-wars-actress-naomi-ackie-in-lead-role/
0,Is Lana Del Rey engaged to musician Clayton Johnson?,https://www.canindia.com/is-lana-del-rey-engaged-to-musician-clayton-johnson/
0,Noomi Rapace recalls her time in Romania while prepping for ‘The Secrets We Keep’,https://www.canindia.com/noomi-rapace-recalls-her-time-in-romania-while-prepping-for-the-secrets-we-keep/
0,Why 2020 has been bittersweet for Jamie Foxx,https://www.canindia.com/why-2020-has-been-bittersweet-for-jamie-foxx/
0,"It’s very, very messy: Christopher Nolan slams simultaneous release of films in theatres &...",https://www.canindia.com/its-very-very-messy-christopher-nolan-slams-simultaneous-release-of-films-in-theatres-ott/
0,I was waiting for the right opportunity: Arjun Rampal on playing the lead in...,https://www.canindia.com/i-was-waiting-for-the-right-opportunity-arjun-rampal-on-playing-the-lead-in-nail-polish/
0,I am a huge advocate for therapy: Selena Gomez talks about dealing with mental...,https://www.canindia.com/i-am-a-huge-advocate-for-therapy-selena-gomez-talks-about-dealing-with-mental-health-issues/
0,Jeremy Irons to star opposite Lady Gaga in crime-drama ‘Gucci’,https://www.canindia.com/jeremy-irons-to-star-opposite-lady-gaga-in-crime-drama-gucci/
0,Why Alex Winter would not mind working in another ‘Bill & Ted’ film,https://www.canindia.com/why-alex-winter-would-not-mind-working-in-another-bill-ted-film/
0,Sushant Singh Rajput was planning for a Hollywood career and his dream home in...,https://www.canindia.com/sushant-singh-rajput-was-planning-for-a-hollywood-career-and-his-dream-home-in-la-says-close-friend/
0,Kriti Sanon tests positive for Covid-19,https://www.canindia.com/kriti-sanon-tests-positive-for-covid-19/
0,"As Dharmendra turns 85, Hema Malini reveals the secret to their long relationship",https://www.canindia.com/as-dharmendra-turns-85-hema-malini-reveals-the-secret-to-their-long-relationship/
0,Kareena Kapoor Khan posts sun-kissed selfie as she bids adieu to Palampur,https://www.canindia.com/kareena-kapoor-khan-posts-sun-kissed-selfie-as-she-bids-adieu-to-palampur/
0,Director SS Rajamouli welcomes Alia Bhatt on ‘RRR’ set,https://www.canindia.com/director-ss-rajamouli-welcomes-alia-bhatt-on-rrr-set/
0,Tannaz Irani battles Covid-19 with a smile,https://www.canindia.com/tannaz-irani-battles-covid-19-with-a-smile/
0,Angelina Jolie sends out powerful message for victims of domestic abuse,https://www.canindia.com/angelina-jolie-sends-out-powerful-message-for-victims-of-domestic-abuse/
0,Brian Austin Green seeks joint custody of his 3 kids with Megan Fox in...,https://www.canindia.com/brian-austin-green-seeks-joint-custody-of-his-3-kids-with-megan-fox-in-divorce-filing/
0,Mirzapur actor Divyenndu Sharma is satisfied with the kind of roles he’s opted for,https://www.canindia.com/divyenndu-sharma-is-satisfied-with-kind-of-roles-hes-opted-for/
0,"Living in harmony with birds, animals makes us better humans, feels John Abraham",https://www.canindia.com/living-in-harmony-with-birds-animals-makes-us-better-humans-feels-john-abraham/
0,"Challenger Rakhi Sawant set to enter Bigg Boss 14, here’s her game plan",https://www.canindia.com/challenger-rakhi-sawant-set-to-enter-bigg-boss-14-heres-her-game-plan/
0,Shikha Talsania talks about the love of her life,https://www.canindia.com/shikha-talsania-talks-about-the-love-of-her-life/
0,Kareena Kapoor extends special birthday wish to ‘coolest’ mom-in-law Sharmila Tagore as veteran actress...,https://www.canindia.com/kareena-kapoor-extends-special-birthday-wish-to-coolest-mom-in-law-sharmila-tagore-as-veteran-actress-turns-76/
0,Bhumi Pednekar is proud of every girl she’s played on screen,https://www.canindia.com/bhumi-pednekar-is-proud-of-every-girl-shes-played-on-screen/
0,Priyanka Chopra and Nick Jonas to make a special appearance at Global Citizen Prize...,https://www.canindia.com/priyanka-chopra-and-nick-jonas-to-make-a-special-appearance-at-global-citizen-prize-awards/
0,"MTV Film & TV Awards: Chadwick Boseman, Gal Gadot, win ‘greatest of all time’...",https://www.canindia.com/mtv-film-tv-awards-chadwick-boseman-gal-gadot-win-greatest-of-all-time-trophies/
0,"WWE legend John Cena shares Ranveer Singh’s throwback post, actor is amused",https://www.canindia.com/wwe-legend-john-cena-shares-ranveer-singhs-throwback-post-actor-is-amused/
0,Here’s why #DiljitDestroysKangana is still trending on Twitter,https://www.canindia.com/heres-why-diljitdestroyskangana-is-still-trending-on-twitter/
0,"Ranveer Singh sports a pearl neck piece, netizens wonder if it is borrowed from...",https://www.canindia.com/ranveer-singh-sports-a-pearl-neck-piece-netizens-wonder-if-it-is-borrowed-from-deepika-padukones-jewellery-collection/
0,"Sanya Malhotra, Neena Gupta, Kirti Kulhari to discuss new-age dating on new web show",https://www.canindia.com/sanya-malhotra-neena-gupta-kirti-kulhari-to-discuss-new-age-dating-on-new-web-show/
0,Kangana Ranaut reacts to legal notices over derogatory tweets,https://www.canindia.com/kangana-ranaut-reacts-to-legal-notices-over-derogatory-tweets/
0,How Jacqueline Fernandez put Seema Khan at ease while filming ‘Fabulous lives of Bollywood...,https://www.canindia.com/how-jacqueline-fernandez-put-seema-khan-at-ease-while-filming-fabulous-lives-of-bollywood-wives/
0,Akshay Kumar joins Sara Ali Khan on set for ‘Atrangi Re’,https://www.canindia.com/akshay-kumar-joins-sara-ali-khan-on-set-for-atrangi-re/
0,‘Black Panther’ star Letitia Wright angers fans with anti-vax comments,https://www.canindia.com/black-panther-star-letitia-wright-angers-fans-with-anti-vax-comments/
0,South Asian Film Festival Montréal announces winners of 2020 Jury Awards,https://www.canindia.com/south-asian-film-festival-montreal-announces-winners-of-2020-jury-awards/
0,"Oscars 2021 will NOT be a virtual affair, the Academy confirms",https://www.canindia.com/oscars-2021-will-not-be-a-virtual-affair-the-academy-confirms/
0,Akshay Kumar meets UP CM Yogi Adityanath in Mumbai to discuss upcoming film ‘Ram...,https://www.canindia.com/akshay-kumar-meets-up-cm-yogi-adityanath-in-mumbai-to-discuss-upcoming-film-ram-setu/
0,Sunny Deol tests positive for Covid-19,https://www.canindia.com/sunny-deol-tests-positive-for-covid-19/
0,"Ellen Page comes out as transgender, changes name to Elliot",https://www.canindia.com/ellen-page-comes-out-as-transgender-changes-name-to-elliot/
0,Shiv Sena bedazzled as Urmila Matondkar debuts as their most glamorous member,https://www.canindia.com/shiv-sena-bedazzled-as-urmila-matondkar-debuts-as-their-most-glamorous-member/
0,"Pregnant Anushka Sharma performs Shirshasana, husband Virat Kohli helps",https://www.canindia.com/pregnant-anushka-sharma-performs-shirshasana-husband-virat-kohli-helps/
0,"Neena Gupta, Manoj Bajpayee, Sakshi Tanwar team up for thriller ‘Dial 100’",https://www.canindia.com/neena-gupta-manoj-bajpayee-sakshi-tanwar-team-up-for-thriller-dial-100/
0,"It’s so precious when people appreciate your work, feels Vidya Balan",https://www.canindia.com/its-so-precious-when-people-appreciate-your-work-feels-vidya-balan/
0,A major shift happened within me: Zoa Morani shares her Covid recovery experience,https://www.canindia.com/a-major-shift-happened-within-me-zoa-morani-shares-her-covid-recovery-experience/
0,Gauahar Khan to have a Christmas wedding,https://www.canindia.com/gauahar-khan-to-have-a-christmas-wedding/
0,"As a teenager, I lacked self confidence: Kirti Kulhari",https://www.canindia.com/as-a-teenager-i-lacked-self-confidence-kirti-kulhari/
0,Shame on you! Mika Singh calls out Kangana Ranaut over Bilkis Dadi tweet,https://www.canindia.com/shame-on-you-mika-singh-calls-out-kangana-ranaut-over-bilkis-dadi-tweet/
0,Daniel Radcliffe explains why he simply won’t join social media,https://www.canindia.com/daniel-radcliffe-explains-why-he-simply-wont-join-social-media/
0,Chrissy Teigen shares her most embarrassing thoughts,https://www.canindia.com/chrissy-teigen-shares-her-most-embarrassing-thoughts/
0,Akshay Kumar gets nod to for shoot ‘Ram Setu’ in Ayodhya,https://www.canindia.com/akshay-kumar-gets-nod-to-for-shoot-ram-setu-in-ayodhya/
0,Chris Hemsworth is back shooting for Netflix’s ‘Escape From Spiderhead’,https://www.canindia.com/chris-hemsworth-is-back-shooting-for-netflixs-escape-from-spiderhead/
0,"Anil Kapoor puts rumours to rest, confirms he is Covid negative",https://www.canindia.com/anil-kapoor-puts-rumours-to-rest-confirms-he-is-covid-negative/
0,Bryan Cranston talks about the lingering effects of coronavirus,https://www.canindia.com/bryan-cranston-talks-about-the-lingering-effects-of-coronavirus/
0,Singer Sundeep Gosswami overwhelmed after Prime Minister Narendra Modi tweets his song,https://www.canindia.com/singer-sundeep-gosswami-overwhelmed-after-prime-minister-narendra-modi-tweets-his-song/
0,"For Rani Mukerji, ‘Black’ & ‘Hichki’ were emotional experiences that taught her ‘inclusivity’ and...",https://www.canindia.com/for-rani-mukerji-black-hichki-were-emotional-experiences-that-taught-her-inclusivity-and-gratitude/
0,Former Superman Brandon Routh joins cast of ‘The Rookie’,https://www.canindia.com/former-superman-brandon-routh-joins-cast-of-the-rookie/
0,Why Vijay Varma ‘probably’ has the best fans on social media,https://www.canindia.com/why-vijay-varma-probably-has-the-best-fans-on-social-media/
0,"Hina Khan slays in a pink bikini, shares pics from Maldives",https://www.canindia.com/hina-khan-slays-in-a-pink-bikini-shares-pics-from-maldives/
0,Why Nick Jonas is Priyanka Chopra’s ‘real life Bollywood hero’,https://www.canindia.com/why-nick-jonas-is-priyanka-chopras-real-life-bollywood-hero/
0,‘There was too much conflict’: Miley Cyrus talks about marriage with Liam Hemsworth,https://www.canindia.com/there-was-too-much-conflict-miley-cyrus-talks-about-marriage-with-liam-hemsworth/
0,Prabhas teams up with ‘KGF’ director Prashanth Neel for action saga ‘Salaar’,https://www.canindia.com/prabhas-teams-up-with-kgf-director-prashanth-neel-for-action-saga-salaar/
0,"Priya Shakti, India’s first female superhero tackles Covid-19 in new animation film",https://www.canindia.com/priya-shakti-indias-first-female-superhero-tackles-covid-19-in-new-animation-film/
0,Radhika Apte’s ‘A Call To Spy’ confirmed for digital release in India,https://www.canindia.com/radhika-aptes-a-call-to-spy-confirmed-for-digital-release-in-india/
0,Andhra institute names Department of Arts and Humanities after Sonu Sood,https://www.canindia.com/andhra-institute-names-department-of-arts-and-humanities-after-sonu-sood/
0,"Mrunal Thakur ‘picks films based on stories, not co-stars’",https://www.canindia.com/mrunal-thakur-picks-films-based-on-stories-not-co-stars/
0,Amitabh Bachchan shares stills from a ‘film that never got made’,https://www.canindia.com/amitabh-bachchan-shares-still-from-a-film-that-never-got-made/
0,Jennifer Lawrence’s family farm in Kentucky destroyed by ‘horrible fire’,https://www.canindia.com/jennifer-lawrences-family-farm-in-kentucky-destroyed-by-horrible-fire/
0,"Halsey calls out Grammys nomination process, says it’s about ‘knowing the right people’",https://www.canindia.com/halsey-calls-out-grammys-nomination-process-says-its-about-knowing-the-right-people/
0,Ryan Reynolds teases glimpse of sci-fi biggie ‘The Adam Project’,https://www.canindia.com/ryan-reynolds-teases-glimpse-of-sci-fi-biggie-the-adam-project/
0,Mumbai Police initiates probe after TV actress accuses casting director of rape,https://www.canindia.com/mumbai-police-initiates-probe-after-tv-actress-accuses-casting-director-of-rape/
0,"Horror is tough because you’ve to convince people it’s real, says Bhumi Pednekar",https://www.canindia.com/horror-is-tough-because-youve-to-convince-its-real-says-bhumi-pednekar/
0,Trolled! Ankita Lokhande’s dance video with boyfriend angers Sushant Singh Rajput fans,https://www.canindia.com/trolled-ankita-lokhandes-dance-video-with-boyfriend-angers-sushant-singh-rajput-fans/
0,"Kangana Ranaut meets Sanjay Dutt to check on his health, netizens call her ‘hypocrite’",https://www.canindia.com/kangana-ranaut-meets-sanjay-dutt-to-check-on-his-health-netizens-call-her-hypocrite/
0,Why the Bajrang Dal is up in arms against OTT content,https://www.canindia.com/why-the-bajrang-dal-is-up-in-arms-against-ott-content/
0,Clash of the artists: Abhay Deol matches Van Gogh mask with Basquiat tee,https://www.canindia.com/clash-of-the-artists-abhay-deol-matches-van-gogh-mask-with-basquiat-tee/
0,‘Game Of Thrones’ star Peter Dinklage bags superhero role in ‘The Toxic Avenger’,https://www.canindia.com/game-of-thrones-star-peter-dinklage-bags-superhero-role-in-the-toxic-avenger/
0,Kim Kardashian sums up 2020 with the perfect photo,https://www.canindia.com/kim-kardashian-sums-up-2020-with-the-perfect-photo/
0,George Clooney admits he was ‘bad’ in in the 1997 Batman & Robin film,https://www.canindia.com/george-clooney-admits-he-was-bad-in-in-the-1997-batman-robin-film/
0,Millie Bobby Brown faces disrespectful fan encounter while Christmas shopping,https://www.canindia.com/millie-bobby-brown-faces-disrespectful-fan-encounter-while-christmas-shopping/
0,"March to November was just a 15 minute thing, says Kajol",https://www.canindia.com/march-to-november-was-just-a-15-minute-thing-says-kajol/
0,It’s both ritualistic & romantic: Drew Barrymore talks about her love for cooking,https://www.canindia.com/its-both-ritualistic-romantic-drew-barrymore-talks-about-her-love-for-cooking/
0,How 2020 taught Shilpa Shetty the importance of doing nothing,https://www.canindia.com/how-2020-taught-shilpa-shetty-the-importance-of-doing-nothing/
0,K-pop band BTS rules Billboard Hot 100 chart once again with ‘Life goes on’,https://www.canindia.com/k-pop-band-bts-rules-billboard-hot-100-chart-once-again-with-life-goes-on/
0,World AIDS Day: Indian TV stars discuss need to remove stigma,https://www.canindia.com/world-aids-day-indian-tv-stars-discuss-need-to-remove-stigma/
0,"Deepika Padukone ‘humbled’ as space-tech startup she invested in, wins National Award",https://www.canindia.com/deepika-padukone-humbled-as-space-tech-startup-she-invested-in-wins-national-award/
0,"Poetry, literature, food & friends: Zoya Akhtar on what truly makes her richer",https://www.canindia.com/poetry-literature-food-friends-zoya-akhtar-on-what-truly-makes-her-richer/
0,It was all meant to be: Dia Mirza marks 20 years of Miss Asia...,https://www.canindia.com/it-was-all-meant-to-be-dia-mirza-marks-20-years-of-miss-asia-pacific-pageant-win/
0,Ailing Kerala actress Ambika Rao seeks financial help for treatment,https://www.canindia.com/ailing-kerala-actress-ambika-rao-seeks-financial-help-for-treatment/
0,She has been given undue importance: Urmila Matondkar on Kangana Ranaut,https://www.canindia.com/she-has-been-given-undue-importance-urmila-matondkar-on-kangana-ranaut/
0,Jennifer Aniston sports face shield as she gets into work mode on ‘The Morning...,https://www.canindia.com/jennifer-aniston-sports-face-shield-as-she-gets-into-work-mode-on-the-morning-show-sets/
